25,977,MA000061,1263,17.2(a),NULL,First aid allowance,0,2.0000,Percent,BR91564,21.3700,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:27:19.0000000,2025,2026-05-18 02:03:58.6833333,2026-05-18 02:03:58.6833333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26,983,MA000062,1266,20.2(b)(i),NULL,Industry allowance,1,5.9600,Percent,BR91572,63.6800,per week,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:27:28.0000000,2025,2026-05-18 02:03:58.7433333,2026-05-18 02:03:58.7433333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
27,980,MA000062,1264,20.2(d),NULL,Leading hands in charge of—11 to 20 employees,0,4.4900,Percent,BR91572,47.9700,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:27:28.0000000,2025,2026-05-18 02:03:58.7966667,2026-05-18 02:03:58.7966667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28,979,MA000062,1264,20.2(d),NULL,Leading hands in charge of—3 to 10 employees,0,2.8400,Percent,BR91572,30.3400,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:27:28.0000000,2025,2026-05-18 02:03:58.8466667,2026-05-18 02:03:58.8466667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29,981,MA000062,1264,20.2(d),NULL,Leading hands in charge of—More than 20 employees,0,5.6800,Percent,BR91572,60.6900,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:27:28.0000000,2025,2026-05-18 02:03:58.8933333,2026-05-18 02:03:58.8933333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30,982,MA000062,1265,20.2(c),NULL,Licence allowance—electricians,1,2.8900,Percent,BR91572,30.8800,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:27:28.0000000,2025,2026-05-18 02:03:58.9533333,2026-05-18 02:03:58.9533333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31,984,MA000062,1267,20.2(e)(ii),NULL,Living away from home allowance—employees required to undertake remote work only,0,6.0000,Percent,BR91572,64.1000,per day or part thereof,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:27:28.0000000,2025,2026-05-18 02:03:59.0100000,2026-05-18 02:03:59.0100000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
32,986,MA000063,1269,17.2(b),NULL,Articulated bus allowance,0,1.5600,Percent,BR91579,16.7200,per shift,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:34:41.0000000,2025,2026-05-18 02:03:59.0600000,2026-05-18 02:03:59.0600000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
33,985,MA000063,1268,17.2(a),NULL,First aid allowance,0,1.9000,Percent,BR91579,20.3700,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:34:41.0000000,2025,2026-05-18 02:03:59.0866667,2026-05-18 02:03:59.0866667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
34,988,MA000068,1271,17.2(b)(i),NULL,Cold places allowance,0,2.8000,Percent,BR91639,0.7900,per hour,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:21.0000000,2025,2026-05-18 02:03:59.1500000,2026-05-18 02:03:59.1500000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35,987,MA000068,1270,17.2(a),NULL,First aid allowance,0,75.6000,Percent,BR91639,21.2600,per week,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:22:21.0000000,2025,2026-05-18 02:03:59.1800000,2026-05-18 02:03:59.1800000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
